puma12,county,county_name,County_Subdivision_Name,Place_Name,Total_pop_2010_census
1307,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Pittsburg city, CA",56174
1307,6013,Contra Costa CA,Antioch-Pittsburg CCD, ,12
1307,6013,Contra Costa CA,Central Contra Costa CCD,"Bay Point CDP, CA",2449
1307,6013,Contra Costa CA,Central Contra Costa CCD,"Clyde CDP, CA",678
1307,6013,Contra Costa CA,Central Contra Costa CCD,"Concord city, CA",33436
1307,6013,Contra Costa CA,Central Contra Costa CCD,"Pittsburg city, CA",7090
1307,6013,Contra Costa CA,Central Contra Costa CCD, ,844
1308,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Antioch city, CA",72930
1308,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Oakley city, CA",378
1308,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Pittsburg city, CA",0
1308,6013,Contra Costa CA,Antioch-Pittsburg CCD, ,380
1308,6013,Contra Costa CA,East Contra Costa CCD,"Antioch city, CA",11591
1308,6013,Contra Costa CA,East Contra Costa CCD,"Brentwood city, CA",4039
1308,6013,Contra Costa CA,East Contra Costa CCD, ,0
1308,6013,Contra Costa CA,Tassajara CCD,"Antioch city, CA",17353
1308,6013,Contra Costa CA,Tassajara CCD, ,542
1309,6013,Contra Costa CA,East Contra Costa CCD,"Antioch city, CA",0
1309,6013,Contra Costa CA,East Contra Costa CCD,"Bethel Island CDP, CA",2137
1309,6013,Contra Costa CA,East Contra Costa CCD,"Brentwood city, CA",47442
1309,6013,Contra Costa CA,East Contra Costa CCD,"Byron CDP, CA",1277
1309,6013,Contra Costa CA,East Contra Costa CCD,"Discovery Bay CDP, CA",13352
1309,6013,Contra Costa CA,East Contra Costa CCD,"Knightsen CDP, CA",1568
1309,6013,Contra Costa CA,East Contra Costa CCD,"Oakley city, CA",35054
1309,6013,Contra Costa CA,East Contra Costa CCD, ,2855
1500,6015,Del Norte CA,Crescent City CCD,"Bertsch-Oceanview CDP, CA",2436
1500,6015,Del Norte CA,Crescent City CCD,"Crescent City city, CA",7643
1500,6015,Del Norte CA,Crescent City CCD, ,13503
1500,6015,Del Norte CA,Klamath CCD,"Klamath CDP, CA",779
1500,6015,Del Norte CA,Klamath CCD, ,594
1500,6015,Del Norte CA,Smith River-Gasquet CCD,"Gasquet CDP, CA",661
1500,6015,Del Norte CA,Smith River-Gasquet CCD,"Hiouchi CDP, CA",301
1500,6015,Del Norte CA,Smith River-Gasquet CCD,"Smith River CDP, CA",866
1500,6015,Del Norte CA,Smith River-Gasquet CCD, ,1827
1500,6035,Lassen CA,Big Valley CCD,"Bieber CDP, CA",312
1500,6035,Lassen CA,Big Valley CCD,"Nubieber CDP, CA",50
1500,6035,Lassen CA,Big Valley CCD, ,1121
1500,6035,Lassen CA,Honey Lake CCD,"Doyle CDP, CA",678
1500,6035,Lassen CA,Honey Lake CCD,"Herlong CDP, CA",298
1500,6035,Lassen CA,Honey Lake CCD,"Milford CDP, CA",167
1500,6035,Lassen CA,Honey Lake CCD,"Patton Village CDP, CA",702
1500,6035,Lassen CA,Honey Lake CCD, ,1936
1500,6035,Lassen CA,Madeline Plains CCD, ,339
1500,6035,Lassen CA,Susanville CCD,"Janesville CDP, CA",1408
1500,6035,Lassen CA,Susanville CCD,"Johnstonville CDP, CA",1024
1500,6035,Lassen CA,Susanville CCD,"Litchfield CDP, CA",195
1500,6035,Lassen CA,Susanville CCD,"Susanville city, CA",17947
1500,6035,Lassen CA,Susanville CCD, ,6184
1500,6035,Lassen CA,Westwood CCD,"Clear Creek CDP, CA",169
1500,6035,Lassen CA,Westwood CCD,"Spaulding CDP, CA",178
1500,6035,Lassen CA,Westwood CCD,"Westwood CDP, CA",1647
1500,6035,Lassen CA,Westwood CCD, ,540
1500,6049,Modoc CA,Adin-Lookout CCD,"Adin CDP, CA",272
1500,6049,Modoc CA,Adin-Lookout CCD,"Lookout CDP, CA",84
1500,6049,Modoc CA,Adin-Lookout CCD, ,478
1500,6049,Modoc CA,Alturas CCD,"Alturas city, CA",2827
1500,6049,Modoc CA,Alturas CCD,"California Pines CDP, CA",520
1500,6049,Modoc CA,Alturas CCD,"Canby CDP, CA",315
1500,6049,Modoc CA,Alturas CCD,"Daphnedale Park CDP, CA",184
1500,6049,Modoc CA,Alturas CCD,"Likely CDP, CA",63
1500,6049,Modoc CA,Alturas CCD,"New Pine Creek CDP, CA",98
1500,6049,Modoc CA,Alturas CCD, ,2504
1500,6049,Modoc CA,Newell CCD,"Newell CDP, CA",449
1500,6049,Modoc CA,Newell CCD, ,627
1500,6049,Modoc CA,Surprise Valley CCD,"Cedarville CDP, CA",514
1500,6049,Modoc CA,Surprise Valley CCD,"Eagleville CDP, CA",59
1500,6049,Modoc CA,Surprise Valley CCD,"Fort Bidwell CDP, CA",173
1500,6049,Modoc CA,Surprise Valley CCD,"Lake City CDP, CA",61
1500,6049,Modoc CA,Surprise Valley CCD, ,458
1500,6063,Plumas CA,Chester CCD,"Almanor CDP, CA",0
1500,6063,Plumas CA,Chester CCD,"Canyondam CDP, CA",31
1500,6063,Plumas CA,Chester CCD,"Chester CDP, CA",2144
1500,6063,Plumas CA,Chester CCD,"East Shore CDP, CA",156
1500,6063,Plumas CA,Chester CCD,"Hamilton Branch CDP, CA",537
1500,6063,Plumas CA,Chester CCD,"Lake Almanor Country Club CDP, CA",419
1500,6063,Plumas CA,Chester CCD,"Lake Almanor Peninsula CDP, CA",356
1500,6063,Plumas CA,Chester CCD,"Lake Almanor West CDP, CA",270
1500,6063,Plumas CA,Chester CCD,"Prattville CDP, CA",33
1500,6063,Plumas CA,Chester CCD,"Warner Valley CDP, CA",2
1500,6063,Plumas CA,Chester CCD, ,9
1500,6063,Plumas CA,Feather River Canyon CCD,"Belden CDP, CA",22
1500,6063,Plumas CA,Feather River Canyon CCD,"Caribou CDP, CA",0
1500,6063,Plumas CA,Feather River Canyon CCD,"Paxton CDP, CA",14
1500,6063,Plumas CA,Feather River Canyon CCD,"Storrie CDP, CA",4
1500,6063,Plumas CA,Feather River Canyon CCD,"Tobin CDP, CA",12
1500,6063,Plumas CA,Feather River Canyon CCD,"Twain CDP, CA",82
1500,6063,Plumas CA,Feather River Canyon CCD, ,50
1500,6063,Plumas CA,Graeagle CCD,"Blairsden CDP, CA",39
1500,6063,Plumas CA,Graeagle CCD,"Clio CDP, CA",66
1500,6063,Plumas CA,Graeagle CCD,"C-Road CDP, CA",150
1500,6063,Plumas CA,Graeagle CCD,"Gold Mountain CDP, CA",41
1500,6063,Plumas CA,Graeagle CCD,"Graeagle CDP, CA",737
1500,6063,Plumas CA,Graeagle CCD,"Johnsville CDP, CA",20
1500,6063,Plumas CA,Graeagle CCD,"Mohawk Vista CDP, CA",159
1500,6063,Plumas CA,Graeagle CCD,"Plumas Eureka CDP, CA",339
1500,6063,Plumas CA,Graeagle CCD,"Valley Ranch CDP, CA",109
1500,6063,Plumas CA,Graeagle CCD,"Whitehawk CDP, CA",113
1500,6063,Plumas CA,Graeagle CCD, ,71
1500,6063,Plumas CA,Greenville CCD,"Crescent Mills CDP, CA",196
1500,6063,Plumas CA,Greenville CCD,"Greenville CDP, CA",1129
1500,6063,Plumas CA,Greenville CCD,"Indian Falls CDP, CA",54
1500,6063,Plumas CA,Greenville CCD,"Taylorsville CDP, CA",140
1500,6063,Plumas CA,Greenville CCD, ,1082
1500,6063,Plumas CA,Portola CCD,"Beckwourth CDP, CA",432
1500,6063,Plumas CA,Portola CCD,"Chilcoot-Vinton CDP, CA",454
1500,6063,Plumas CA,Portola CCD,"Delleker CDP, CA",705
1500,6063,Plumas CA,Portola CCD,"Gold Mountain CDP, CA",39
1500,6063,Plumas CA,Portola CCD,"Iron Horse CDP, CA",297
1500,6063,Plumas CA,Portola CCD,"Lake Davis CDP, CA",45
1500,6063,Plumas CA,Portola CCD,"Mabie CDP, CA",161
1500,6063,Plumas CA,Portola CCD,"Portola city, CA",2104
1500,6063,Plumas CA,Portola CCD, ,523
1500,6063,Plumas CA,Quincy CCD,"Bucks Lake CDP, CA",10
1500,6063,Plumas CA,Quincy CCD,"Cromberg CDP, CA",261
1500,6063,Plumas CA,Quincy CCD,"East Quincy CDP, CA",2489
1500,6063,Plumas CA,Quincy CCD,"Greenhorn CDP, CA",236
1500,6063,Plumas CA,Quincy CCD,"Keddie CDP, CA",66
1500,6063,Plumas CA,Quincy CCD,"La Porte CDP, CA",26
1500,6063,Plumas CA,Quincy CCD,"Little Grass Valley CDP, CA",2
1500,6063,Plumas CA,Quincy CCD,"Meadow Valley CDP, CA",464
1500,6063,Plumas CA,Quincy CCD,"Quincy CDP, CA",1728
1500,6063,Plumas CA,Quincy CCD,"Spring Garden CDP, CA",16
1500,6063,Plumas CA,Quincy CCD, ,1363
1500,6093,Siskiyou CA,Butte Valley CCD,"Dorris city, CA",939
1500,6093,Siskiyou CA,Butte Valley CCD,"Macdoel CDP, CA",133
1500,6093,Siskiyou CA,Butte Valley CCD,"Mount Hebron CDP, CA",95
1500,6093,Siskiyou CA,Butte Valley CCD, ,788
1500,6093,Siskiyou CA,Dunsmuir CCD,"Dunsmuir city, CA",1650
1500,6093,Siskiyou CA,Dunsmuir CCD, ,525
1500,6093,Siskiyou CA,Etna CCD,"Etna city, CA",737
1500,6093,Siskiyou CA,Etna CCD,"Greenview CDP, CA",174
1500,6093,Siskiyou CA,Etna CCD, ,2501
1500,6093,Siskiyou CA,Fort Jones CCD,"Fort Jones city, CA",839
1500,6093,Siskiyou CA,Fort Jones CCD,"Greenview CDP, CA",27
1500,6093,Siskiyou CA,Fort Jones CCD, ,981
1500,6093,Siskiyou CA,Happy Camp CCD,"Happy Camp CDP, CA",1190
1500,6093,Siskiyou CA,Happy Camp CCD, ,952
1500,6093,Siskiyou CA,Hornbrook-Hilt CCD,"Hornbrook CDP, CA",248
1500,6093,Siskiyou CA,Hornbrook-Hilt CCD, ,404
1500,6093,Siskiyou CA,McCloud-Medicine Lake CCD,"McCloud CDP, CA",1101
1500,6093,Siskiyou CA,McCloud-Medicine Lake CCD,"Tennant CDP, CA",41
1500,6093,Siskiyou CA,McCloud-Medicine Lake CCD, ,267
1500,6093,Siskiyou CA,Montague CCD,"Montague city, CA",1443
1500,6093,Siskiyou CA,Montague CCD, ,2662
1500,6093,Siskiyou CA,Mount Shasta CCD,"Mount Shasta city, CA",3394
1500,6093,Siskiyou CA,Mount Shasta CCD, ,3597
1500,6093,Siskiyou CA,Tulelake CCD,"Tulelake city, CA",1010
1500,6093,Siskiyou CA,Tulelake CCD, ,448
1500,6093,Siskiyou CA,Weed CCD,"Carrick CDP, CA",131
1500,6093,Siskiyou CA,Weed CCD,"Edgewood CDP, CA",43
1500,6093,Siskiyou CA,Weed CCD,"Weed city, CA",2967
1500,6093,Siskiyou CA,Weed CCD, ,4090
1500,6093,Siskiyou CA,Yreka CCD,"Gazelle CDP, CA",70
1500,6093,Siskiyou CA,Yreka CCD,"Grenada CDP, CA",367
1500,6093,Siskiyou CA,Yreka CCD,"Yreka city, CA",7765
1500,6093,Siskiyou CA,Yreka CCD, ,3321
1700,6017,El Dorado CA,North El Dorado CCD,"Auburn Lake Trails CDP, CA",3426
1700,6017,El Dorado CA,North El Dorado CCD,"Camino CDP, CA",1750
1700,6017,El Dorado CA,North El Dorado CCD,"Cold Springs CDP, CA",320
1700,6017,El Dorado CA,North El Dorado CCD,"Coloma CDP, CA",529
1700,6017,El Dorado CA,North El Dorado CCD,"Diamond Springs CDP, CA",1113
1700,6017,El Dorado CA,North El Dorado CCD,"Georgetown CDP, CA",2367
1700,6017,El Dorado CA,North El Dorado CCD,"Pollock Pines CDP, CA",4356
1700,6017,El Dorado CA,North El Dorado CCD, ,17346
1700,6017,El Dorado CA,Placerville CCD,"Cold Springs CDP, CA",126
1700,6017,El Dorado CA,Placerville CCD,"Placerville city, CA",10389
1700,6017,El Dorado CA,Placerville CCD, ,6201
1700,6017,El Dorado CA,South El Dorado CCD,"Cameron Park CDP, CA",18228
1700,6017,El Dorado CA,South El Dorado CCD,"Diamond Springs CDP, CA",9924
1700,6017,El Dorado CA,South El Dorado CCD,"El Dorado Hills CDP, CA",42108
1700,6017,El Dorado CA,South El Dorado CCD,"Grizzly Flats CDP, CA",1066
1700,6017,El Dorado CA,South El Dorado CCD,"Pollock Pines CDP, CA",2515
1700,6017,El Dorado CA,South El Dorado CCD,"Shingle Springs CDP, CA",4432
1700,6017,El Dorado CA,South El Dorado CCD, ,24134
1700,6017,El Dorado CA,South Lake Tahoe CCD,"South Lake Tahoe city, CA",21403
1700,6017,El Dorado CA,South Lake Tahoe CCD,"Tahoma CDP, CA",780
1700,6017,El Dorado CA,South Lake Tahoe CCD, ,8545
1901,6019,Fresno CA,Caruthers-Raisin City CCD,"Caruthers CDP, CA",2497
1901,6019,Fresno CA,Caruthers-Raisin City CCD,"Fresno city, CA",4
1901,6019,Fresno CA,Caruthers-Raisin City CCD,"Raisin City CDP, CA",380
1901,6019,Fresno CA,Caruthers-Raisin City CCD, ,7212
1901,6019,Fresno CA,Coalinga CCD,"Coalinga city, CA",13380
1901,6019,Fresno CA,Coalinga CCD, ,5982
1901,6019,Fresno CA,Firebaugh CCD,"Firebaugh city, CA",7549
1901,6019,Fresno CA,Firebaugh CCD, ,1594
1901,6019,Fresno CA,Fowler CCD,"Bowles CDP, CA",166
1901,6019,Fresno CA,Fowler CCD,"Fowler city, CA",5570
1901,6019,Fresno CA,Fowler CCD, ,5064
1901,6019,Fresno CA,Fresno CCD,"Easton CDP, CA",2083
1901,6019,Fresno CA,Fresno CCD,"Fresno city, CA",42
1901,6019,Fresno CA,Fresno CCD, ,2490
1901,6019,Fresno CA,Huron CCD,"Huron city, CA",6754
1901,6019,Fresno CA,Huron CCD, ,1237
1901,6019,Fresno CA,Kerman CCD,"Biola CDP, CA",1623
1901,6019,Fresno CA,Kerman CCD,"Kerman city, CA",13544
1901,6019,Fresno CA,Kerman CCD, ,8320
1901,6019,Fresno CA,Laton CCD,"Laton CDP, CA",1824
1901,6019,Fresno CA,Laton CCD, ,1724
1901,6019,Fresno CA,Mendota CCD,"Mendota city, CA",11014
1901,6019,Fresno CA,Mendota CCD,"Three Rocks CDP, CA",246
1901,6019,Fresno CA,Mendota CCD, ,1291
1901,6019,Fresno CA,Riverdale CCD,"Lanare CDP, CA",589
1901,6019,Fresno CA,Riverdale CCD,"Riverdale CDP, CA",3153
1901,6019,Fresno CA,Riverdale CCD, ,1857
1901,6019,Fresno CA,San Joaquin-Tranquillity CCD,"Cantua Creek CDP, CA",466
1901,6019,Fresno CA,San Joaquin-Tranquillity CCD,"San Joaquin city, CA",4001
1901,6019,Fresno CA,San Joaquin-Tranquillity CCD,"Tranquillity CDP, CA",799
1901,6019,Fresno CA,San Joaquin-Tranquillity CCD, ,1712
1901,6019,Fresno CA,Selma CCD,"Fowler city, CA",0
1901,6019,Fresno CA,Selma CCD,"Kingsburg city, CA",11
1901,6019,Fresno CA,Selma CCD,"Monmouth CDP, CA",152
1901,6019,Fresno CA,Selma CCD,"Selma city, CA",23219
1901,6019,Fresno CA,Selma CCD, ,7175
1902,6019,Fresno CA,Fresno CCD,"Fort Washington CDP, CA",233
1902,6019,Fresno CA,Fresno CCD,"Fresno city, CA",160604
1902,6019,Fresno CA,Fresno CCD,"Old Fig Garden CDP, CA",0
1902,6019,Fresno CA,Fresno CCD, ,12812
1903,6019,Fresno CA,Fresno CCD,"Clovis city, CA",2427
1903,6019,Fresno CA,Fresno CCD,"Fresno city, CA",85821
1903,6019,Fresno CA,Fresno CCD,"Mayfair CDP, CA",4589
1903,6019,Fresno CA,Fresno CCD,"Tarpey Village CDP, CA",2656
1903,6019,Fresno CA,Fresno CCD, ,6387
1904,6019,Fresno CA,Fresno CCD,"Fresno city, CA",152865
1904,6019,Fresno CA,Fresno CCD,"Old Fig Garden CDP, CA",5365
1904,6019,Fresno CA,Fresno CCD,"West Park CDP, CA",1157
1904,6019,Fresno CA,Fresno CCD, ,10753
1905,6019,Fresno CA,Fresno CCD,"Calwa CDP, CA",2052
1905,6019,Fresno CA,Fresno CCD,"Fresno city, CA",93970
1905,6019,Fresno CA,Fresno CCD,"Malaga CDP, CA",947
1905,6019,Fresno CA,Fresno CCD,"Sunnyside CDP, CA",4235
1905,6019,Fresno CA,Fresno CCD, ,6973
1906,6019,Fresno CA,Fresno CCD,"Clovis city, CA",93202
1906,6019,Fresno CA,Fresno CCD,"Fresno city, CA",1359
1906,6019,Fresno CA,Fresno CCD,"Tarpey Village CDP, CA",1232
1906,6019,Fresno CA,Fresno CCD, ,6849
1907,6019,Fresno CA,Fresno CCD,"Clovis city, CA",2
1907,6019,Fresno CA,Fresno CCD,"Friant CDP, CA",509
1907,6019,Fresno CA,Fresno CCD, ,2386
1907,6019,Fresno CA,Kingsburg CCD,"Kingsburg city, CA",11371
1907,6019,Fresno CA,Kingsburg CCD, ,1409
1907,6019,Fresno CA,Orange Cove CCD,"Orange Cove city, CA",9078
1907,6019,Fresno CA,Orange Cove CCD, ,1743
1907,6019,Fresno CA,Parlier-Del Rey CCD,"Del Rey CDP, CA",1639
1907,6019,Fresno CA,Parlier-Del Rey CCD,"Parlier city, CA",14494
1907,6019,Fresno CA,Parlier-Del Rey CCD,"Reedley city, CA",0
1907,6019,Fresno CA,Parlier-Del Rey CCD, ,3570
1907,6019,Fresno CA,Reedley CCD,"Minkler CDP, CA",1003
1907,6019,Fresno CA,Reedley CCD,"Reedley city, CA",24194
1907,6019,Fresno CA,Reedley CCD, ,3964
1907,6019,Fresno CA,Sanger CCD,"Centerville CDP, CA",392
1907,6019,Fresno CA,Sanger CCD,"Sanger city, CA",24270
1907,6019,Fresno CA,Sanger CCD, ,10233
1907,6019,Fresno CA,Sierra CCD,"Auberry CDP, CA",2369
1907,6019,Fresno CA,Sierra CCD,"Big Creek CDP, CA",175
1907,6019,Fresno CA,Sierra CCD,"Shaver Lake CDP, CA",634
1907,6019,Fresno CA,Sierra CCD,"Squaw Valley CDP, CA",3162
1907,6019,Fresno CA,Sierra CCD, ,12641
2300,6023,Humboldt CA,Arcata CCD,"Arcata city, CA",17231
2300,6023,Humboldt CA,Arcata CCD,"Blue Lake city, CA",0
2300,6023,Humboldt CA,Arcata CCD,"Eureka city, CA",0
2300,6023,Humboldt CA,Arcata CCD,"Indianola CDP, CA",569
2300,6023,Humboldt CA,Arcata CCD,"Manila CDP, CA",784
2300,6023,Humboldt CA,Arcata CCD,"Samoa CDP, CA",258
2300,6023,Humboldt CA,Arcata CCD, ,4653
2300,6023,Humboldt CA,Eureka CCD,"Bayview CDP, CA",2510
2300,6023,Humboldt CA,Eureka CCD,"Cutten CDP, CA",3108
2300,6023,Humboldt CA,Eureka CCD,"Eureka city, CA",27191
2300,6023,Humboldt CA,Eureka CCD,"Fields Landing CDP, CA",276
2300,6023,Humboldt CA,Eureka CCD,"Humboldt Hill CDP, CA",3414
2300,6023,Humboldt CA,Eureka CCD,"Indianola CDP, CA",254
2300,6023,Humboldt CA,Eureka CCD,"Myrtletown CDP, CA",4675
2300,6023,Humboldt CA,Eureka CCD,"Pine Hills CDP, CA",3131
2300,6023,Humboldt CA,Eureka CCD, ,3865
2300,6023,Humboldt CA,Ferndale CCD,"Ferndale city, CA",1371
2300,6023,Humboldt CA,Ferndale CCD, ,1849
2300,6023,Humboldt CA,Fortuna CCD,"Fortuna city, CA",11926
2300,6023,Humboldt CA,Fortuna CCD,"Hydesville CDP, CA",1237
2300,6023,Humboldt CA,Fortuna CCD,"Loleta CDP, CA",783
2300,6023,Humboldt CA,Fortuna CCD, ,3901
2300,6023,Humboldt CA,Garberville CCD,"Alderpoint CDP, CA",186
2300,6023,Humboldt CA,Garberville CCD,"Benbow CDP, CA",321
2300,6023,Humboldt CA,Garberville CCD,"Garberville CDP, CA",913
2300,6023,Humboldt CA,Garberville CCD,"Miranda CDP, CA",520
2300,6023,Humboldt CA,Garberville CCD,"Myers Flat CDP, CA",146
2300,6023,Humboldt CA,Garberville CCD,"Phillipsville CDP, CA",140
2300,6023,Humboldt CA,Garberville CCD,"Redcrest CDP, CA",89
2300,6023,Humboldt CA,Garberville CCD,"Redway CDP, CA",1225
2300,6023,Humboldt CA,Garberville CCD,"Rio Dell city, CA",3368
2300,6023,Humboldt CA,Garberville CCD,"Scotia CDP, CA",850
2300,6023,Humboldt CA,Garberville CCD,"Shelter Cove CDP, CA",693
2300,6023,Humboldt CA,Garberville CCD,"Weott CDP, CA",288
2300,6023,Humboldt CA,Garberville CCD, ,4779
2300,6023,Humboldt CA,North Coastal CCD,"Arcata city, CA",0
2300,6023,Humboldt CA,North Coastal CCD,"Big Lagoon CDP, CA",93
2300,6023,Humboldt CA,North Coastal CCD,"Blue Lake city, CA",1253
2300,6023,Humboldt CA,North Coastal CCD,"Fieldbrook CDP, CA",859
2300,6023,Humboldt CA,North Coastal CCD,"McKinleyville CDP, CA",15177
2300,6023,Humboldt CA,North Coastal CCD,"Orick CDP, CA",357
2300,6023,Humboldt CA,North Coastal CCD,"Trinidad city, CA",367
2300,6023,Humboldt CA,North Coastal CCD,"Westhaven-Moonstone CDP, CA",1205
2300,6023,Humboldt CA,North Coastal CCD, ,2883
2300,6023,Humboldt CA,Willow Creek-Hoopa Valley CCD,"Willow Creek CDP, CA",1710
2300,6023,Humboldt CA,Willow Creek-Hoopa Valley CCD, ,4215
2500,6025,Imperial CA,Brawley CCD,"Brawley city, CA",24953
2500,6025,Imperial CA,Brawley CCD, ,1055
2500,6025,Imperial CA,Calexico CCD,"Calexico city, CA",38572
2500,6025,Imperial CA,Calexico CCD, ,644
2500,6025,Imperial CA,Calipatria-Westmorland CCD,"Calipatria city, CA",7705
2500,6025,Imperial CA,Calipatria-Westmorland CCD,"Niland CDP, CA",1006
2500,6025,Imperial CA,Calipatria-Westmorland CCD,"Westmorland city, CA",2225
2500,6025,Imperial CA,Calipatria-Westmorland CCD, ,1312
2500,6025,Imperial CA,East Imperial CCD,"Bombay Beach CDP, CA",295
2500,6025,Imperial CA,East Imperial CCD,"Palo Verde CDP, CA",171
2500,6025,Imperial CA,East Imperial CCD, ,800
2500,6025,Imperial CA,El Centro CCD,"El Centro city, CA",42598
2500,6025,Imperial CA,El Centro CCD,"Heber CDP, CA",4275
2500,6025,Imperial CA,El Centro CCD,"Imperial city, CA",4755
2500,6025,Imperial CA,El Centro CCD,"Seeley CDP, CA",1739
2500,6025,Imperial CA,El Centro CCD, ,8812
2500,6025,Imperial CA,Holtville CCD,"Holtville city, CA",5939
2500,6025,Imperial CA,Holtville CCD, ,2184
2500,6025,Imperial CA,Imperial CCD,"Imperial city, CA",10003
2500,6025,Imperial CA,Imperial CCD, ,2044
2500,6025,Imperial CA,West Imperial CCD,"Desert Shores CDP, CA",1104
2500,6025,Imperial CA,West Imperial CCD,"Ocotillo CDP, CA",266
2500,6025,Imperial CA,West Imperial CCD,"Salton City CDP, CA",3763
2500,6025,Imperial CA,West Imperial CCD,"Salton Sea Beach CDP, CA",422
2500,6025,Imperial CA,West Imperial CCD, ,4834
2500,6025,Imperial CA,Winterhaven-Bard CCD,"Winterhaven CDP, CA",394
2500,6025,Imperial CA,Winterhaven-Bard CCD, ,2658
2901,6029,Kern CA,Bakersfield CCD,"Bakersfield city, CA",2858
2901,6029,Kern CA,Bakersfield CCD, ,7575
2901,6029,Kern CA,Buttonwillow CCD,"Bakersfield city, CA",0
2901,6029,Kern CA,Buttonwillow CCD,"Buttonwillow CDP, CA",1508
2901,6029,Kern CA,Buttonwillow CCD, ,2445
2901,6029,Kern CA,Delano-McFarland CCD,"Delano city, CA",53041
2901,6029,Kern CA,Delano-McFarland CCD,"McFarland city, CA",12707
2901,6029,Kern CA,Delano-McFarland CCD, ,3010
2901,6029,Kern CA,Greenfield-Panama CCD,"Bakersfield city, CA",7641
2901,6029,Kern CA,Greenfield-Panama CCD,"Rosedale CDP, CA",0
2901,6029,Kern CA,Greenfield-Panama CCD, ,1745
2901,6029,Kern CA,Rosedale CCD,"Bakersfield city, CA",4599
2901,6029,Kern CA,Rosedale CCD,"Rosedale CDP, CA",11154
2901,6029,Kern CA,Rosedale CCD, ,0
2901,6029,Kern CA,Shafter CCD,"Cherokee Strip CDP, CA",227
2901,6029,Kern CA,Shafter CCD,"Mexican Colony CDP, CA",281
2901,6029,Kern CA,Shafter CCD,"Shafter city, CA",16988
2901,6029,Kern CA,Shafter CCD,"Smith Corner CDP, CA",524
2901,6029,Kern CA,Shafter CCD,"Wasco city, CA",0
2901,6029,Kern CA,Shafter CCD, ,3622
2901,6029,Kern CA,Wasco CCD,"Lost Hills CDP, CA",2412
2901,6029,Kern CA,Wasco CCD,"Wasco city, CA",25545
2901,6029,Kern CA,Wasco CCD, ,1851
2901,6029,Kern CA,West Kern CCD,"Derby Acres CDP, CA",322
2901,6029,Kern CA,West Kern CCD,"Dustin Acres CDP, CA",652
2901,6029,Kern CA,West Kern CCD,"Fellows CDP, CA",106
2901,6029,Kern CA,West Kern CCD,"Ford City CDP, CA",4278
2901,6029,Kern CA,West Kern CCD,"Frazier Park CDP, CA",2691
2901,6029,Kern CA,West Kern CCD,"Lake of the Woods CDP, CA",917
2901,6029,Kern CA,West Kern CCD,"Lebec CDP, CA",1463
2901,6029,Kern CA,West Kern CCD,"McKittrick CDP, CA",115
2901,6029,Kern CA,West Kern CCD,"Maricopa city, CA",1154
2901,6029,Kern CA,West Kern CCD,"Mettler CDP, CA",136
2901,6029,Kern CA,West Kern CCD,"Pine Mountain Club CDP, CA",2315
2901,6029,Kern CA,West Kern CCD,"South Taft CDP, CA",2169
2901,6029,Kern CA,West Kern CCD,"Taft city, CA",9327
2901,6029,Kern CA,West Kern CCD,"Taft Heights CDP, CA",1949
2901,6029,Kern CA,West Kern CCD,"Tupman CDP, CA",161
2901,6029,Kern CA,West Kern CCD,"Valley Acres CDP, CA",527
2901,6029,Kern CA,West Kern CCD, ,1947
2902,6029,Kern CA,Bakersfield CCD,"Bakersfield city, CA",115021
2902,6029,Kern CA,Bakersfield CCD, ,7455
2902,6029,Kern CA,Greenfield-Panama CCD,"Bakersfield city, CA",22577
2902,6029,Kern CA,Greenfield-Panama CCD, ,916
2902,6029,Kern CA,Rosedale CCD,"Bakersfield city, CA",45398
2902,6029,Kern CA,Rosedale CCD,"Greenacres CDP, CA",5566
2902,6029,Kern CA,Rosedale CCD,"Rosedale CDP, CA",2904
2902,6029,Kern CA,Rosedale CCD, ,533
2903,6029,Kern CA,Bakersfield CCD,"Bakersfield city, CA",87983
2903,6029,Kern CA,Bakersfield CCD, ,67161
2904,6029,Kern CA,Arvin-Lamont CCD,"Bakersfield city, CA",41
2904,6029,Kern CA,Arvin-Lamont CCD,"Fuller Acres CDP, CA",941
2904,6029,Kern CA,Arvin-Lamont CCD,"Lamont CDP, CA",15120
2904,6029,Kern CA,Arvin-Lamont CCD,"Weedpatch CDP, CA",2658
